""," ","std 1","std 2","std 3","std 4","bl","GOXQC1","115","116","117","118","119","120","121","122","GOXQC2","123","124","125","126","127","128","129","130","GOXQC3","131","132","133","134","135","136","137","138","GOXQC4","139","140","141","142","143","144","145","146","GOXQC5","147","148","149","150","151","152","153","154","GOXQC6","155","156","157","158","159","160","161","162","GOXQC7","163","164","165","166","167","168","169","GOXQC8","std 1","std 2","std 3","std 4"
"1",NA,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"2","Sample Name","1A12","1B12","1C12","1D12","1D11","1A10","1A1","1B1","1C1","1D1","1.00E+01","1F1","1G1","1H1","1B10","1A2","1B2","1C2","1D2","1.00E+02","1F2","1G2","1H2","1C10","1A3","1B3","1C3","1D3","1.00E+03","1F3","1G3","1H3","1D10","1A4","1B4","1C4","1D4","1.00E+04","1F4","1G4","1H4","1.00E+10","1A5","1B5","1C5","1D5","1.00E+05","1F5","1G5","1H5","1F10","1A6","1B6","1C6","1D6","1.00E+06","1F6","1G6","1H6","1G10","1A7","1B7","1C7","1D7","1.00E+07","1F7","1G7","1H10","1.00E+12","1F12","1G12","1H12"
"3","Diameter","inj1","inj2","inj3","inj4","inj5","inj6","inj7","inj8","inj9","inj10","inj11","inj12","inj13","inj14","inj15","inj16","inj17","inj18","inj19","inj20","inj21","inj22","inj23","inj24","inj25","inj26","inj27","inj28","inj29","inj30","inj31","inj32","inj33","inj34","inj35","inj36","inj37","inj38","inj39","inj40","inj41","inj42","inj43","inj44","inj45","inj46","inj47","inj48","inj49","inj50","inj51","inj52","inj53","inj54","inj55","inj56","inj57","inj58","inj59","inj60","inj61","inj62","inj63","inj64","inj65","inj66","inj67","inj68","inj69","inj70","inj71","inj72"
"939","18.893007","0","0.3194660144752","0.3194660144752","0","0","0.3194660144752","0.9583980434256","1.597330072376","1.2778640579008","0","1.2778640579008","1.597330072376","2.2362621013264","0.9583980434256","0.6389320289504","1.597330072376","1.9167960868512","0.6389320289504","1.597330072376","0","1.2778640579008","1.2778640579008","0.6389320289504","0","0.6389320289504","0","0.3194660144752","0.6389320289504","0.9583980434256","1.2778640579008","1.2778640579008","0.3194660144752","0","2.2362621013264","0.3194660144752","0.3194660144752","1.2778640579008","1.9167960868512","0.6389320289504","1.2778640579008","1.9167960868512","0.3194660144752","0.6389320289504","0.6389320289504","0.3194660144752","0.9583980434256","0.6389320289504","0.6389320289504","1.2778640579008","0","0","0.6389320289504","0.6389320289504","0.3194660144752","0.6389320289504","2.2362621013264","0.6389320289504","1.2778640579008","1.9167960868512","0","1.2778640579008","0.6389320289504","0","0.6389320289504","0","0.9583980434256","0.3194660144752","0.3194660144752","0.3194660144752","0","0","0.3194660144752"
"940","18.916197","0","0","0.319083332798328","0","0","0","0.957249998394983","0.957249998394983","0.957249998394983","0.957249998394983","1.91449999678997","0.957249998394983","1.27633333119331","0","0.638166665596655","1.27633333119331","0.319083332798328","1.59541666399164","0","0.638166665596655","0.957249998394983","0.638166665596655","1.91449999678997","0","1.27633333119331","1.91449999678997","0.638166665596655","0.957249998394983","0.638166665596655","0.957249998394983","2.87174999518495","0.957249998394983","0","0.957249998394983","0.957249998394983","0.638166665596655","1.91449999678997","0.638166665596655","0.957249998394983","1.27633333119331","1.59541666399164","0","0.319083332798328","1.27633333119331","0.638166665596655","1.27633333119331","0.638166665596655","0.319083332798328","0.638166665596655","1.59541666399164","0.319083332798328","0.319083332798328","0.319083332798328","0","0.957249998394983","1.27633333119331","0.957249998394983","0.638166665596655","0.638166665596655","0.319083332798328","0.319083332798328","0.957249998394983","0.957249998394983","0.638166665596655","0.638166665596655","0.319083332798328","0.957249998394983","0.319083332798328","0","0","0.638166665596655","0"
"941","18.939778","0.424928481187833","0","0","0.318696360890876","0","0","1.59348180445438","1.2747854435635","0.637392721781751","1.59348180445438","2.23087452623613","0.956089082672627","1.91217816534525","0.637392721781751","0.637392721781751","0.637392721781751","0.637392721781751","0.956089082672627","0.318696360890876","0.318696360890876","1.91217816534525","1.2747854435635","0.956089082672627","0","1.59348180445438","0.637392721781751","0.637392721781751","0.318696360890876","1.2747854435635","0.637392721781751","0.318696360890876","1.2747854435635","0","0.956089082672627","0","0.318696360890876","0.637392721781751","1.91217816534525","0.637392721781751","1.59348180445438","0.956089082672627","0.637392721781751","0","0.956089082672627","0.956089082672627","1.2747854435635","0.637392721781751","0.956089082672627","0.318696360890876","1.59348180445438","0","0","0.956089082672627","0.318696360890876","0.318696360890876","0.956089082672627","0.637392721781751","0.637392721781751","0.956089082672627","0.637392721781751","0.318696360890876","0.318696360890876","0","0.318696360890876","0.637392721781751","1.2747854435635","0","0","0.318696360890876","0","0","0"
"942","18.963203","0.424418794041393","0","0.318314095531044","0","0","0.318314095531044","0.318314095531044","1.27325638212418","0.954942286593133","2.22819866871731","2.22819866871731","0.318314095531044","2.54651276424835","0.954942286593133","0.318314095531044","0.636628191062088","0.318314095531044","1.27325638212418","1.27325638212418","0.636628191062088","0.318314095531044","1.27325638212418","0.636628191062088","0","0.636628191062088","0.954942286593133","0.954942286593133","0.318314095531044","1.27325638212418","0.954942286593133","0.636628191062088","0.636628191062088","0","1.27325638212418","0.318314095531044","1.59157047765522","0.636628191062088","0.318314095531044","1.90988457318627","1.59157047765522","1.90988457318627","0.318314095531044","0.954942286593133","0.636628191062088","1.27325638212418","1.27325638212418","1.90988457318627","0.636628191062088","1.90988457318627","0.636628191062088","0.318314095531044","0.954942286593133","0.954942286593133","0.318314095531044","0.318314095531044","0.636628191062088","0.636628191062088","0.954942286593133","0.636628191062088","0.636628191062088","0.954942286593133","0.954942286593133","0.954942286593133","1.27325638212418","0.636628191062088","1.27325638212418","0.636628191062088","0","0","0.318314095531044","0","0"
"943","18.986479","0.423915158530143","0.317936368897608","0.635872737795217","0","0","0.635872737795217","1.58968184448804","0.953809106692825","0","1.27174547559043","0.953809106692825","1.27174547559043","1.58968184448804","0.953809106692825","0.635872737795217","1.27174547559043","1.27174547559043","0.635872737795217","1.58968184448804","0.635872737795217","0","1.90761821338565","1.27174547559043","0.317936368897608","0.317936368897608","1.58968184448804","2.22555458228326","1.27174547559043","0.635872737795217","1.90761821338565","1.27174547559043","0.953809106692825","0","0.953809106692825","1.58968184448804","0.635872737795217","2.22555458228326","0.635872737795217","0.635872737795217","1.58968184448804","3.17936368897608","0.317936368897608","0.317936368897608","0.317936368897608","2.54349095118087","1.58968184448804","0.635872737795217","0.953809106692825","1.27174547559043","0.635872737795217","0","0.635872737795217","0","0.635872737795217","0","0.635872737795217","1.90761821338565","0.317936368897608","1.27174547559043","0","0.953809106692825","0.635872737795217","0.953809106692825","0.317936368897608","0.953809106692825","0.635872737795217","1.27174547559043","0","0.317936368897608","0","0.317936368897608","0"
"944","19.009969","0.846819432447053","0","0","0","0","0","1.58778643583822","0.952671861502933","0.952671861502933","1.27022914867058","1.58778643583822","1.58778643583822","0.952671861502933","0.952671861502933","0","0.317557287167644","0.635114574335288","0.635114574335288","2.22290101017351","0.952671861502933","1.90534372300587","2.22290101017351","1.90534372300587","0.317557287167644","0.952671861502933","0.635114574335288","0.635114574335288","1.58778643583822","0.635114574335288","0.317557287167644","1.27022914867058","1.27022914867058","0","0.317557287167644","1.90534372300587","0.317557287167644","1.90534372300587","1.58778643583822","0.952671861502933","1.27022914867058","1.27022914867058","0","0.952671861502933","0.952671861502933","0.317557287167644","1.58778643583822","0.635114574335288","0.635114574335288","1.27022914867058","0.952671861502933","0.635114574335288","0.952671861502933","0.952671861502933","0.317557287167644","0.635114574335288","0.952671861502933","0.635114574335288","0.952671861502933","0.952671861502933","0","0.317557287167644","0.952671861502933","1.27022914867058","0.317557287167644","1.27022914867058","1.27022914867058","0.635114574335288","0.317557287167644","0","0","0","0"
"945","19.033667","0","0.317176992455696","0","0","0","0","1.90306195473418","1.58588496227848","0.951530977367088","1.26870796982278","2.53741593964557","2.22023894718987","1.26870796982278","0.634353984911392","0.317176992455696","0.317176992455696","1.26870796982278","1.58588496227848","0.634353984911392","0.951530977367088","0.317176992455696","1.90306195473418","1.58588496227848","0","1.26870796982278","0.317176992455696","0","1.90306195473418","0.634353984911392","0.317176992455696","1.26870796982278","1.26870796982278","0","1.26870796982278","1.26870796982278","0.317176992455696","0.951530977367088","0.951530977367088","0.951530977367088","1.58588496227848","1.58588496227848","0","1.90306195473418","1.26870796982278","1.58588496227848","1.58588496227848","0.634353984911392","0.634353984911392","1.58588496227848","2.22023894718987","0","0.634353984911392","0.634353984911392","0.951530977367088","2.85459293210126","0.951530977367088","0.634353984911392","0.317176992455696","0.634353984911392","0.317176992455696","0.634353984911392","0.634353984911392","0.317176992455696","1.26870796982278","0.634353984911392","1.90306195473418","0.951530977367088","0","0.317176992455696","0","0","0"
"946","19.057211","0","0","0.316801289343785","0","0","0","0.950403868031354","1.58400644671892","0.950403868031354","0.633602578687569","1.58400644671892","1.26720515737514","1.26720515737514","1.58400644671892","0","0.950403868031354","1.90080773606271","0.633602578687569","1.26720515737514","0.633602578687569","1.90080773606271","1.58400644671892","0.316801289343785","0","0.316801289343785","1.90080773606271","0.950403868031354","0.633602578687569","2.85121160409406","1.26720515737514","1.90080773606271","0.950403868031354","0","0.950403868031354","0","1.58400644671892","0.316801289343785","1.58400644671892","1.26720515737514","1.26720515737514","1.26720515737514","0.633602578687569","0.633602578687569","0.316801289343785","0.633602578687569","1.26720515737514","1.26720515737514","0.950403868031354","1.90080773606271","0.633602578687569","0","1.26720515737514","0.316801289343785","0.633602578687569","1.58400644671892","0.950403868031354","1.58400644671892","0.633602578687569","0.633602578687569","0","0.950403868031354","0.316801289343785","0.950403868031354","0.950403868031354","0.633602578687569","1.26720515737514","0.633602578687569","0","0","0","0","0"
"947","19.080609","0","0","0","0","0","0","1.26571999221648","0.94928999416236","0","0.63285999610824","1.5821499902706","1.5821499902706","0.94928999416236","0","0","0.94928999416236","0.31642999805412","0.94928999416236","0.94928999416236","1.5821499902706","0.94928999416236","1.26571999221648","0.94928999416236","0.31642999805412","1.5821499902706","0.63285999610824","0.63285999610824","0.63285999610824","1.26571999221648","0.94928999416236","1.26571999221648","1.89857998832472","0","0.31642999805412","0.94928999416236","2.21500998637884","0.94928999416236","1.5821499902706","1.5821499902706","1.26571999221648","1.26571999221648","0","0.31642999805412","1.26571999221648","0.94928999416236","1.5821499902706","0.63285999610824","0.31642999805412","2.21500998637884","0.63285999610824","0","1.89857998832472","1.26571999221648","0.94928999416236","0.63285999610824","1.5821499902706","1.26571999221648","0.63285999610824","0","0","0.94928999416236","0.94928999416236","0.94928999416236","1.26571999221648","0.63285999610824","0.31642999805412","1.26571999221648","0.31642999805412","0","0","0","0"
"948","19.104398","0","0.316054618122099","0","0","0","0","0.632109236244199","0.632109236244199","0.632109236244199","1.8963277087326","2.52843694497679","0.948163854366298","1.8963277087326","1.2642184724884","0.632109236244199","0.316054618122099","1.2642184724884","0.632109236244199","0.632109236244199","1.2642184724884","0.948163854366298","0.948163854366298","0.948163854366298","0","1.2642184724884","0.948163854366298","0.948163854366298","0.316054618122099","1.8963277087326","0.948163854366298","0.948163854366298","1.5802730906105","0","0","0.316054618122099","0.632109236244199","1.2642184724884","1.2642184724884","0.948163854366298","2.2123823268547","0.948163854366298","0.316054618122099","0.316054618122099","1.8963277087326","1.5802730906105","1.8963277087326","0.632109236244199","1.5802730906105","0.948163854366298","0.316054618122099","0.316054618122099","0.316054618122099","0.316054618122099","0.632109236244199","0.632109236244199","0.632109236244199","0.316054618122099","0.948163854366298","0.948163854366298","0.632109236244199","0.632109236244199","1.8963277087326","0.948163854366298","0.316054618122099","0","0.948163854366298","1.2642184724884","0","0","0.632109236244199","0.316054618122099","0.316054618122099"
"949","19.128033","0","0","0","0","0","0","1.8941026151376","1.578418845948","1.8941026151376","2.2097863843272","0.947051307568799","1.8941026151376","0.6313675383792","1.2627350767584","0","0","0.947051307568799","0.6313675383792","0.6313675383792","0.6313675383792","0.947051307568799","1.578418845948","2.2097863843272","0","0.947051307568799","1.2627350767584","0.6313675383792","1.8941026151376","0.947051307568799","1.578418845948","1.2627350767584","0","0","0.6313675383792","1.8941026151376","0.3156837691896","2.2097863843272","1.2627350767584","1.578418845948","0","1.578418845948","0.6313675383792","1.8941026151376","1.8941026151376","1.2627350767584","2.8411539227064","0.3156837691896","1.578418845948","0.6313675383792","1.578418845948","0","0.3156837691896","0.947051307568799","0.6313675383792","0.6313675383792","1.578418845948","1.2627350767584","0.6313675383792","1.2627350767584","0","0.3156837691896","0.6313675383792","0.3156837691896","1.578418845948","0.3156837691896","0.947051307568799","0.3156837691896","0.3156837691896","0","0","0","0"
"950","19.151518","0.420423115245723","0","0.315317336434292","0","0","0","1.26126934573717","1.57658668217146","0.315317336434292","0.945952009302876","2.20722135504005","2.52253869147434","0.945952009302876","0.630634672868584","0.315317336434292","1.26126934573717","0.630634672868584","1.26126934573717","0.945952009302876","1.26126934573717","0.315317336434292","0.630634672868584","0.945952009302876","0.315317336434292","0.630634672868584","1.26126934573717","0.945952009302876","0.630634672868584","0.945952009302876","0.945952009302876","1.26126934573717","1.89190401860575","0.315317336434292","1.89190401860575","1.57658668217146","1.26126934573717","1.26126934573717","0.630634672868584","1.26126934573717","1.89190401860575","0.315317336434292","0.945952009302876","2.20722135504004","1.57658668217146","0.630634672868584","0.630634672868584","0.315317336434292","1.26126934573717","0.630634672868584","1.57658668217146","0.315317336434292","0.945952009302876","0.945952009302876","0.315317336434292","0","0.945952009302876","0.630634672868584","0.315317336434292","0.630634672868584","0.315317336434292","0.315317336434292","1.26126934573717","0.630634672868584","0.945952009302876","0","1.26126934573717","0.315317336434292","0","0","0","0","0"
"951","19.1754","0","0.629893611853841","0","0","0","0","1.5747340296346","0.944840417780761","2.20462764148844","2.20462764148844","2.20462764148844","0.629893611853841","0.944840417780761","0.629893611853841","0","0.944840417780761","1.25978722370768","0.629893611853841","1.25978722370768","1.25978722370768","0.629893611853841","2.20462764148844","1.5747340296346","0","1.25978722370768","0.944840417780761","1.25978722370768","1.25978722370768","1.5747340296346","1.25978722370768","1.25978722370768","0.944840417780761","0","0.629893611853841","0","0.31494680592692","1.5747340296346","0.31494680592692","0.944840417780761","0.944840417780761","0.944840417780761","0","0.944840417780761","0","0","1.88968083556152","1.88968083556152","1.25978722370768","0.944840417780761","0","0","1.25978722370768","0.31494680592692","0","0.629893611853841","1.88968083556152","2.51957444741536","0","0.944840417780761","0.31494680592692","2.51957444741536","0.629893611853841","0","0.31494680592692","1.88968083556152","0.629893611853841","1.25978722370768","0","0","0.31494680592692","0.31494680592692","0"
